"Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escape.End.Time","Escape.Grid.Reference","Escaped.Species","Stage","Age","Average.Weight","Initial.Date.of.Escape","Initial.Number.Escaped","Initial.Escape.Reason","Final.Date.of.Escape","Final.Number.Escaped","Final.Number.Recovered","Final.Escape.Reason","Marine.Scotland.Site.ID","Date.Registered","Site.Name","National.Grid.Reference","Local.Authority","Producing.in.Last.3.Years","Site.Address.1","Site.Address.2","Site.Address.3","Site.Post.Code","Site.Contact.Number","Aquaculture.Type","Water.Type","Health.Surveillance","Easting","Northing","MS.Management.Area","Region","Operator","Species"
2000107,"marine harvest (scotland) ltd","s",2003-04-27,"03:00",NA,"ng831836","atlantic salmon","grower fish (salmon only)","15 months ","2.1 kg","28-Apr-03","16,000","equipment damage - eqd","23-May-03","16, 000","0","equipment damage - eqd","fs0206","05-Nov-87","loch ewe poolewe","ng831836","highland","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,183100,883600,NA,"highland","mowi scotland ltd","atlantic salmon"
2000208,"marine harvest (scotland) ltd","s",2008-10-13,NA,"13-Oct-08","ng886236","atlantic salmon","grower fish (salmon only)","18 months","4.9 kg","13-Oct-08","7424","hole in net - hol","05-Nov-08","7424","0","hole in net - hol","fs0248","10-Apr-81","loch duich","ng893231","highland","yes","letterfearn","glenshiel","kyle, ross-shire","iv40 8ht","01599 555349","fish","seawater","medium",189300,823100,"14a - carron, kishorn, alsh, duich","highland","mowi scotland ltd","atlantic salmon, lumpsucker, wrasse"
2000284,"dawnfresh farming ltd","f",2011-06-19,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","9 months","120g","20-Jun-11","not known","predator - prd","18-Jul-11","1,439","0","predator - prd","fs0260","11-Dec-85","braevallich farm","nm955080","argyll and bute","yes","braevallich farm","by dalmally","argyll","pa33 1bu","01866 844339","fish","freshwater","low",195500,708000,"not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
2000348,"scottish sea farms ltd","s",2013-05-28,"11:00","28-May-13",NA,"atlantic salmon","grower fish (salmon only)","14 months ","4kg","28-May-13","1","human error - hum","25-Jul-13","1","0","human error - hum","fs0299","01-Jan-87","dunstaffnage","nm867341","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium",186700,734100,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
2000389,"mainland salmon ltd","s",1999-09-30,NA,NA,NA,"atlantic salmon","grower fish (salmon only)",NA,"2.5 kg",NA,"6900","predator - prd",NA,"6900",NA,"predator - prd","fs0366","20-Jul-87","ore bay","nd316942","orkney","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,331600,994200,NA,"orkney","cooke aquaculture scotland ltd","atlantic salmon"
2000150,"mainstream scotland ltd","s",2007-03-01,"16:00","01-Mar-07","hy469139","rainbow trout","fish weighing more than 5 grams","10 months","2.1 kg","13-Mar-07","not known","hole in net - hol","13-Mar-07","5,727","0","hole in net - hol","fs0390","01-Nov-87","carness bay","hy469139","orkney","yes","crowness point","hatston","kirkwall, orkney","kw15 1gp","01856 876101","fish","seawater","low",346900,1013900,"8b - central orkney","orkney","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
2000244,"dawnfresh farming ltd","f",2009-08-11,NA,"03-Sep-09","nn762442","rainbow trout","fish weighing more than 5 grams","8 months","190 g","11-Aug-09","unknown","predator - prd","03-Sep-09","197","44","predator - prd","fs0432","01-Jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low",276200,744200,"not in a management area","tayside","kames fish farming ltd","rainbow trout"
2000132,"kames fish farming ltd","f",2003-05-15,NA,NA,"nn762442","rainbow trout","fish weighing more than 5 grams",NA,NA,"13-Jun-03","unknown","no actual escape of fish - nes","13-Jun-03","0","0","no actual escape of fish - nes","fs0432","01-Jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low",276200,744200,"not in a management area","tayside","kames fish farming ltd","rainbow trout"
2000034,"pan fish scotland ltd","s",2006-04-05,"09:00",NA,NA,"atlantic salmon","grower fish (salmon only)","19 months","4.8 kg","05-Apr-06","unknown","hole in net - hol","02-May-06","5500","0","unknown - unk","fs0464","01-Sep-85","ardmaddy","nm774136","argyll and bute","no","n/a",NA,NA,NA,NA,"fish","seawater","medium",177400,713600,"16d - seil sound to loch craignish","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000384,"cro lax ltd.","s",1999-04-01,NA,NA,NA,"atlantic salmon","grower fish (salmon only)",NA,"100 g",NA,"3000","unknown - unk",NA,"6000",NA,"unknown - unk","fs0515","01-Jan-89","north papa","hu365383","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","medium",436500,1138300,"3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
2000379,"stolt seafarm ltd.","s",1999-01-09,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","1997 s1","6.3 kg",NA,"20000","hole in net - hol",NA,"20000",NA,"hole in net - hol","fs0557","15-Oct-85","lochmaddy","nf926689","western isles","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,92600,868900,NA,"western isles","mowi scotland ltd","atlantic salmon"
2000074,"pan fish scotland ltd.","s",2005-01-11,NA,"12-Jan-05","ng876365","atlantic salmon","grower fish (salmon only)","2 months","150-200g","13-Jan-05","80,000","weather - wth","24-Jan-05","80,000","0","weather - wth","fs0570","17-Oct-85","strome","ng876365","highland","yes","dunosdale","lochcarron","ross-shire","iv54 8yh","01546 602172","fish","seawater","medium",187600,836500,"14a - carron, kishorn, alsh, duich","highland","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000140,"pan fish scotland ltd","s",2007-01-19,"18:00",NA,"nr918698","atlantic salmon","grower fish (salmon only)","16 months","2 kg","22-Jan-07","not known","no actual escape of fish - nes","31-Jan-07","0","n/a","no actual escape of fish - nes","fs0590","17-Aug-89","glenan bay","nr918695","argyll and bute","yes","portavadie fish farm","millhouse tighnabruaich","argyll","pa21 2da","01546 602172","fish","seawater","medium",191800,669500,"19a - fyne","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000303,"the scottish salmon company","s",2011-09-29,NA,NA,"ng787558","atlantic salmon","grower fish (salmon only)","29 months","3.9 kg","30-Sep-11","20","human error - hum","20-Oct-11","20","0","human error - hum","fs0594","17-Apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium",178900,856000,"11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
2000526,"the scottish salmon company","s",2020-11-11,"09:00","11-Nov-20",NA,"atlantic salmon","grower fish (salmon only)","11 months ","1.4 kg","13-Nov-20","0","hole in net - hol",NA,NA,NA,NA,"fs0594","17-Apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium",178900,856000,"11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
2000371,"highland fish farms","s",1997-08-10,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","unknown","unknown",NA,"50000","vandalism - van",NA,"50000",NA,"vandalism - van","fs0594","17-Apr-89","aird","ng789560","highland","yes","aird","sheildaig","strath carron","iv54 8xh","01546 602172","fish","seawater","medium",178900,856000,"11a - torridon","highland","the scottish salmon company","atlantic salmon, lumpsucker, wrasse"
2000459,"marine harvest (scotland) ltd","s",2017-09-28,NA,"28-Sep-17","nm524622","atlantic salmon","grower fish (salmon only)","2016 q4","4.1kg","13-Oct-17","0","predator - prd","13-Oct-17","0","n/a","predator - prd","fs0599","04-Sep-90","maclean's nose","nm524622","highland","yes","kilchoan pier","kilchoan","acharacle","ph36 4lh","07917 064058","fish","seawater","medium",152400,762200,"15b - linnhe, firth of lorne, sound of mull and loch sunart","highland","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000523,"mowi scotland ltd","s",2020-08-12,"08:00",NA,"ng53435 34","atlantic salmon","grower fish (salmon only)","4 months p","600g","28-Oct-20","0","predator - prd","30-Oct-20","0",NA,"predator - prd","fs0602","11-Nov-90","sconser","ng533343","highland","yes","sconser","loch sligachan","isle of skye","iv48 8td","01478 650439","fish","seawater","high",153300,834300,"11b - sound of raasay, ainort, scalpay","highland","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000369,"cloan hatcheries","f",2000-11-01,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","unknown","0.25 - 2 kg",NA,"10000","vandalism - van",NA,"10000",NA,"vandalism - van","fs0606","26-Nov-90","westmill fish farm","no204447","perth and kinross","yes","blairgowrie","perthshire","n/a","ph10 7hg","01250 873740","fish","freshwater","medium",320400,744700,"not in a management area","tayside","cloan hatcheries ltd","rainbow trout, brown trout and sea trout"
2000048,"kames fish farming ltd","s",2006-08-10,"12:00",NA,"ng203512","rainbow trout","fish weighing more than 5 grams","18 months","3.1 kg","14-Aug-06","unknown","predator - prd","19-Sep-06","8859","0","predator - prd","fs0800","08-Mar-93","leinish","ng204511","highland","yes","dunvegan pier","dunvegan","skye","iv55 8wf","01470 521465","fish","seawater","medium",120400,851100,"12b - dunvegan","highland","grieg seafood shetland ltd","wrasse, atlantic salmon, lumpsucker"
2000035,"hoghill trout farm ltd","f",2005-10-12,"02:00",NA,"ny372894","rainbow trout","fish weighing more than 5 grams","unknown","unknown","13-Oct-05","unknown","no actual escape of fish - nes","24-Nov-05","0","n/a","no actual escape of fish - nes","fs0822","22-May-02","hoghill fish farm","ny370895","dumfries and galloway","yes","aswing","buccleuch square","langholm dumfries-shire","dg13 0aw","07960 537137","fish","freshwater","medium",337000,589500,"not in a management area","dumfries & galloway","hoghill trout farm ltd","rainbow trout, brown trout and sea trout"
2000232,"marine harvest (scotland) ltd","s",2009-06-28,"10:00","28-Jun-09","nf825164","atlantic salmon","grower fish (salmon only)","15 months","2.9 kg","29-Jun-09","12000","human error - hum","07-Jul-09","10534","0","human error - hum","fs0865","05-Dec-95","marulaig bay","nf831163","western isles","yes","lochboisdale","south uist","western isles","hs8 5th","01878 700813","fish","seawater","medium",83100,816300,"7b - south uist","western isles","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
2000292,"lakeland unst seawater","s",2011-12-25,NA,"25-Dec-11",NA,"atlantic salmon","grower fish (salmon only)","24 months","3.5 kg","27-Dec-11","336,000","weather - wth","24-Jan-12","336,470","0","weather - wth","fs0871","23-May-96","winna ness","hu599982","shetland","yes","uyeasound","unst","shetland","ze2 9dl","01957 755253","fish","seawater","low",459900,1198200,"1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
2000330,"hydro seafoods gsp","s",2001-11-26,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","5.9 kg",NA,"9000","weather - wth",NA,"9000",NA,"weather - wth","fs0875","25-Jun-96","walters (east lismore)","nm847400","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07917 470194","fish","seawater","high",184700,740000,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, lumpsucker, wrasse"
2000433,"scottish sea farms ltd","s",2014-11-03,"12:00","03-Nov-14","nm822408","atlantic salmon","grower fish (salmon only)","8 sw","1.5kg","15-Jul-15","0","no actual escape of fish - nes","24-Jul-15","0","0","no actual escape of fish - nes","fs0914","01-Jan-98","lismore west","nm822408","argyll and bute","yes","port nan ladaig","lismore","lochlinnhe","pa34 5ul","07799 608411","fish","seawater","high",182200,740800,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","lumpsucker, atlantic salmon, wrasse"
2000501,"the scottish salmon company","s",2019-12-04,"13:00","04-Dec-19","nb137355","atlantic salmon","grower fish (salmon only)","10 months","2 kg","05-Dec-19","0","predator - prd",NA,NA,NA,NA,"fs0927","20-Oct-98","kyles of vuia","nb137355","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium",113700,935500,"6a - loch roag","western isles","the scottish salmon company","atlantic salmon, wrasse, lumpsucker"
2000174,"fjord seafood scotland farming ltd","s",2007-08-06,NA,"09-Aug-07","nb137355","atlantic salmon","grower fish (salmon only)","15 months","4 kg","09-Aug-07","1000","hole in net - hol","04-Sep-07","1000","0","hole in net - hol","fs0927","20-Oct-98","kyles of vuia","nb137355","western isles","yes","miavaig pier","uig","isle of lewis","hs2 9hw","01546 602172","fish","seawater","medium",113700,935500,"6a - loch roag","western isles","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
2000112,"cro lax ltd.","s",2002-12-24,"NA",NA,"hu353434","atlantic salmon","grower fish (salmon only)","9 months","1.6 kg","08-Jan-03","unknown","weather - wth","07-Feb-03","238,420","0","weather - wth","fs0948","20-Apr-99","score holms ","hu355436","shetland","yes","gremista","lerwick","shetland","ze1 0px","01595 741817","fish","seawater","high",435500,1143600,"3a - sw shetland mainland","shetland","grieg seafood shetland ltd","lumpsucker, atlantic salmon"
2000453,"scottish sea farms ltd","s",2017-03-25,"10:00","25-Mar-17","ngr490576","wrasse","fish weighing more than 5 grams","not report","60g","25-Mar-17","1300","predator - prd","21-Apr-17","493","0","predator - prd","fs0964","28-Jun-99","bloody bay","nm492577","argyll and bute","yes","taigh solaig","tobermory","isle of mull","pa75 6nr","07471 032212","fish","seawater","medium",149200,757700,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","wrasse, lumpsucker, atlantic salmon"
2000181,"mainstream scotland ltd","s",2007-11-08,NA,NA,"hy288007","atlantic salmon","grower fish (salmon only)","14 months","4 kg","12-Nov-07","unknown","no actual escape of fish - nes","06-Dec-07","0","0","no actual escape of fish - nes","fs0993","21-Mar-00","chalmers hope","hy288009","orkney","yes","lyness","hoy","orkney","kw16 3nt","01856 876101","fish","seawater","medium",328800,1000900,"8c - scapa flow","orkney","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
2000099,"scottish sea farms ltd","s",2003-08-22,"15:40",NA,"nm932418","atlantic salmon","grower fish (salmon only)","18 mths sw","4560g","16-Sep-03","50","net failure (not including hole) - net","16-Sep-03","50","31","net failure (not including hole) - net","fs1047","22-Oct-02","loch creran (d)","nm932418","argyll and bute","no","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium",193200,741800,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","lumpsucker, wrasse, atlantic salmon"
2000182,"marine harvest (scotland) ltd","s",2007-11-29,"12:00","29-Nov-07",NA,"atlantic salmon","grower fish (salmon only)","24 months","4.8 kg","29-Nov-07","27,000 approx","unknown - unk","24-Dec-07","23,805","15","unknown - unk","fs1084","12-Oct-04","isle ewe","ng839888","highland","yes","boor","poolewe","ross-shire","iv22 2lj","01445 781245","fish","seawater","medium",183900,888800,"10c - ewe","highland","mowi scotland ltd","lumpsucker, atlantic salmon, wrasse"
2000260,"dawnfresh farming ltd","s",2009-09-08,NA,"08-Sep-09",NA,"rainbow trout","fish weighing more than 5 grams","24 months","3 kg","08-Sep-09","unknown","hole in net - hol","06-Oct-09","523","0","hole in net - hol","fs1112","27-Jun-08","etive 4","nm991340","argyll and bute","yes","loch etive trout farm","inverawe","taynuilt","pa35 1hu","01866 822549","fish","seawater","medium",199100,734000,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","dawnfresh farming ltd","rainbow trout"
2000350,"scottish sea farms ltd","s",2013-06-05,"16:00","05-Jun-13","hu483604","atlantic salmon","grower fish (salmon only)","2012gs0","850g","06-Jun-13","unknown","hole in net - hol","09-Sep-13","823","0","hole in net - hol","fs1121","20-Apr-09","bight of bellister, dury voe","hu494608","shetland","yes","dury","n/a","shetland","ze2 9qd","01595 881002","fish","seawater","medium",449400,1160800,"2a - vidlin voe, dury voe, w whalsay","shetland","scottish sea farms ltd","wrasse, lumpsucker, atlantic salmon"
2000471,"marine harvest (scotland) ltd","s",2018-03-08,NA,"08-Mar-18","nr819409","atlantic salmon","grower fish (salmon only)","12 months","850g","12-Mar-18","0","hole in net - hol","16-Apr-18","0","n/a","hole in net - hol","fs1176","23-Mar-10","eilean grianain","nr816412","argyll and bute","yes","marine harvest (scotland) ltd","the red shed","carradale argyll","pa28 6sb","01397 715032","fish","seawater","low",181600,641200,"19c - e kintyre","strathclyde","mowi scotland ltd","atlantic salmon, wrasse, lumpsucker"
2000309,"marine harvest (scotland) ltd","s",2013-03-01,"10:35","01-Mar-13","nf759032","atlantic salmon","grower fish (salmon only)","11 months","3kg","04-Mar-13","~10","hole in net - hol","15-Apr-13","10","0","hole in net - hol","fs1261","23-Feb-12","hellisay","nf759032","western isles","yes","sound of hellisay salmon farm","ardveenish north bay","isle of barra western isles","hs9 5ya","01871 890701","fish","seawater","low",75900,803200,"7c - barra","western isles","mowi scotland ltd","wrasse, lumpsucker, atlantic salmon"
2000448,"the scottish salmon company","s",2016-11-26,"15:00","26-Nov-16","ng189927","atlantic salmon","grower fish (salmon only)","14 month","2289g","28-Nov-16","unknown","hole in net - hol","08-Dec-16","0","0","no actual escape of fish - nes","fs1277","12-Sep-13","reibinish","ng189927","western isles","yes","meavag pier","isle of harris","western isles","n/a","01546 602172","fish","seawater","medium",118900,892700,"5b - se lewis, e harris","western isles","the scottish salmon company","lumpsucker, wrasse, atlantic salmon"
2000414,"college mill trout farm","f",2014-11-07,"01:00","07-Nov-14","no067259","rainbow trout","fish weighing more than 5 grams","5 months","20-25g","07-Nov-14","30-50","flooding - fld","21-Nov-14","0","0","flooding - fld","fs0052","17-Aug-73","college mill","no067259","perth and kinross","yes","college mill trout farm","almondbank","perth","ph1 3jy","01738 583706","fish","freshwater","medium",306700,725900,"not in a management area","tayside","college mill trout farm","rainbow trout, brown trout and sea trout"
2000407,"dawnfresh farming ltd","f",2014-05-15,NA,NA,"nn620240","rainbow trout","fish weighing more than 5 grams","20 months","3.9kg","16-May-14","unknown","vandalism - van","12-Jun-14","4","04-May","vandalism - van","fs0180","01-Sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low",262000,724000,"not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","18-Aug-11",NA,"rainbow trout","fish weighing more than 5 grams","12 months","390 g","18-Aug-11","unknown","vandalism - van","09-Sep-11","7,371","0","vandalism - van","fs0180","01-Sep-84","loch earn","nn620240","perth and kinross","yes","ardveich bay","lochearnhead","perthshire","fk19 8pz","01567 830265","fish","freshwater","low",262000,724000,"not in a management area","tayside","dawnfresh farming ltd","rainbow trout"
2000081,"marine harvest (scotland) ltd","s",2004-09-01,NA,NA,"nm690395","atlantic salmon","grower fish (salmon only)","18 months","4 kg","09-Sep-04","unknown","equipment damage - eqd","15-Sep-04","320","0","equipment damage - eqd","fs0209","01-Dec-88","scallastle","nm684396","argyll and bute","yes","scallastle bay","garmony","isle of mull","pa65 6ay","07799 608411","fish","seawater","medium",168400,739600,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
2000366,"marine harvest (scotland) ltd","s",2000-09-15,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","1 kg",NA,"300","equipment wear and tear - eqw",NA,"235","65","equipment wear and tear - eqw","fs0237","21-Oct-85","gorsten","nn061706","highland","yes","gorsten","ardgour","fort william, inverness-shire","ph33 7ah","07425 621294","fish","seawater","high",206100,770600,"15b - linnhe, firth of lorne, sound of mull and loch sunart","highland","mowi scotland ltd","lumpsucker, wrasse, atlantic salmon"
2000299,"dawnfresh farming ltd","f",2012-05-28,"16:00","15-Jun-12",NA,"rainbow trout","fish weighing more than 5 grams","12 months","415 g","29-May-12","3,056","human error - hum","15-Jun-12","3056","0","human error - hum","fs0260","11-Dec-85","braevallich farm","nm955080","argyll and bute","yes","braevallich farm","by dalmally","argyll","pa33 1bu","01866 844339","fish","freshwater","low",195500,708000,"not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
2000224,"dawnfresh farming ltd","f",2009-05-05,NA,"05-May-09","nn076266","rainbow trout","fish weighing more than 5 grams","6 months","60g","07-May-09","700","human error - hum","07-May-09","700","0","human error - hum","fs0268","01-Jan-78","tervine","nn080264","argyll and bute","yes","tervine, kilchrenan","taynuilt","argyll","pa35 1he","01866 833220","fish","freshwater","low",208000,726400,"not in a management area","strathclyde","dawnfresh farming ltd","rainbow trout"
2000133,"hebridean smolts ltd","f",2006-11-28,"11:00","28-Nov-06","nf822433","atlantic salmon","salmon fresh water stages","12 months","30 g","07-Dec-06","0","no actual escape of fish - nes","05-Dec-06","0","n/a","no actual escape of fish - nes","fs0398","01-Dec-89","clachan hatchery","nf822433","western isles","yes","clachan hatchery","loch carnan, south uist","western isles","hs8 5pd","01870 610358","fish","freshwater","low",82200,843300,"not in a management area","western isles","hebridean smolts ltd","atlantic salmon"
2000325,"shetland norse fish farm ltd.","s",2001-03-01,NA,NA,NA,"atlantic salmon","grower fish (salmon only)","2000 s1","2.5 kg",NA,"9000","equipment damage - eqd",NA,"9000",NA,"equipment damage - eqd","fs0407","01-Jan-89","wick of vatsetter","hu534902","shetland","yes","yell shorebase","mid yell","shetland","ze2 9bn","01856 876101","fish","seawater","low",453400,1190200,"1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","atlantic salmon, lumpsucker"
2000095,"marine harvest (scotland) ltd","s",2003-12-15,"NA",NA,"ng978960","atlantic salmon","grower fish (salmon only)","3wks sw","106 g","17-Dec-03","unknown","no actual escape of fish - nes","03-Oct-04","0","n/a","no actual escape of fish - nes","fs0422","01-Jan-90","stattic point","ng978960","highland","no","n/a",NA,NA,NA,NA,"fish","seawater",NA,197800,896000,NA,"highland","mowi scotland ltd","atlantic salmon"
2000098,"marine harvest (scotland) ltd.","s",2003-09-30,"14:30",NA,"ns044292","atlantic salmon","grower fish (salmon only)","20 mths sw","4 kg","30-Sep-03","1","human error - hum","13-Oct-03","1","0","human error - hum","fs0423","01-Jan-88","lamlash","ns044292","north ayrshire","yes","kingscross","by brodick","isle of arran","ka27 8rg","01546 602172","fish","seawater","low",204400,629200,"20 - arran","strathclyde","the scottish salmon company","wrasse, lumpsucker, atlantic salmon"
2000040,"kames fish farming ltd","f",2006-04-24,"17:00",NA,"nn762442","rainbow trout","fish weighing more than 5 grams","22 months","2.8 kg","11-May-06","0","no actual escape of fish - nes","23-May-06","0 (13 dead)","7","no actual escape of fish - nes","fs0432","01-Jul-80","loch tay","nn762442","perth and kinross","yes","loch tay fish farm","remony estate","acharn, perthshire","ph15 2hp","01852 200286","fish","freshwater","low",276200,744200,"not in a management area","tayside","kames fish farming ltd","rainbow trout"
2000310,"kames fish farming ltd","s",2013-03-20,"16:00","20-Mar-13","nm824117","halibut","fish weighing more than 5 grams","3 yrs old","1.6 kg","21-Mar-13","7136","predator - prd","01-Apr-13","6957","2","predator - prd","fs0462","01-Jan-83","kames bay (east)","nm824117","argyll and bute","yes","kilmelford","oban","argyll","pa34 4xa","01852 200286","fish","seawater","medium",182400,711700,"16d - seil sound to loch craignish","strathclyde","kames fish farming ltd","rainbow trout"
2000153,"marine harvest (scotland) ltd","s",2007-03-21,"12:00","21-Mar-07","ng186978","atlantic salmon","grower fish (salmon only)","11 months","1.44 kg","22-Mar-07","not known","hole in net - hol","23-Apr-07","18,500","1,900","hole in net - hol","fs0502","25-May-93","scotasay","ng190979","western isles","yes","cuddy point","scalpay","isle of harris","hs4 3yd","01859 540443","fish","seawater","high",119000,897900,"5b - se lewis, e harris","western isles","mowi scotland ltd","wrasse, atlantic salmon, lumpsucker"
2000129,"murray seafoods ltd","s",2006-07-28,NA,NA,"ns094693","atlantic salmon","grower fish (salmon only)","15 months","3.4 kg","03-Nov-06","suspected","human error - hum","01-Dec-06","2,981","0","human error - hum","fs0559","16-Oct-85","ardyne","ns094693","argyll and bute","yes","toward","dunoon","argyll","pa23 7uj","01546 602172","fish","seawater","medium",209400,669300,"19b - kyles of bute","strathclyde","the scottish salmon company","wrasse, atlantic salmon, lumpsucker"
2000073,"pan fish scotland ltd.","s",2005-01-07,NA,NA,"ng876365","atlantic salmon","grower fish (salmon only)","2 months","150-200g","07-Jan-05","40,000","weather - wth","24-Jan-05","40,000","0","weather - wth","fs0570","17-Oct-85","strome","ng876365","highland","yes","dunosdale","lochcarron","ross-shire","iv54 8yh","01546 602172","fish","seawater","medium",187600,836500,"14a - carron, kishorn, alsh, duich","highland","the scottish salmon company","lumpsucker, atlantic salmon, wrasse"
2000032,"landcatch natural selection ltd","f",2006-04-08,"10:00",NA,"nr735722","atlantic salmon","grower fish (salmon only)","12 months","100 g","10-Apr-06","11,000","transfer pipe failure - trp","02-Jun-06","4193","0","transfer pipe failure - trp","fs0575","01-Jan-95","ormsary smolt unit","nr735722","argyll and bute","yes","ormsary","lochgilphead","argyll","pa31 8pe","01880 770720","fish","freshwater","medium",173500,672200,"not in a management area","strathclyde","landcatch natural selection ltd","atlantic salmon"
2000374,"cloan hatcheries ltd.","f",1998-05-20,NA,NA,NA,"rainbow trout","fish weighing more than 5 grams","unknown","unknown",NA,"unknown","unknown - unk",NA,"unknown",NA,"unknown - unk","fs0606","26-Nov-90","westmill fish farm","no204447","perth and kinross","yes","blairgowrie","perthshire","n/a","ph10 7hg","01250 873740","fish","freshwater","medium",320400,744700,"not in a management area","tayside","cloan hatcheries ltd","brown trout and sea trout, rainbow trout"
2000300,"loch duart ltd","s",2012-05-30,"14:00","30-May-12",NA,"atlantic salmon","grower fish (salmon only)","27 months","2.4 kg","30-May-12","approx 2000","predator - prd","20-Jun-12","8,700","0","predator - prd","fs0621","09-Jan-91","loch a chairn bhain","nc198335","highland","yes","badcall salmon house","scourie, lairg","sutherland","iv27 4th","01971 502451","fish","seawater","low",219800,933500,"9c - badcall, chairn bhain, eddrachillis","highland","loch duart ltd","lumpsucker, wrasse, atlantic salmon"
2000243,"mainstream scotland ltd","s",2009-08-09,"11:00",NA,NA,"atlantic salmon","grower fish (salmon only)","16 months","450 grams","09-Aug-09","0","no actual escape of fish - nes","07-Sep-09","0","0","no actual escape of fish - nes","fs0656","10-Sep-91","djubawick","hu557933","shetland","yes","yell shorebase","mid yell","shetland","ze2 9bn","01856 876101","fish","seawater","low",455700,1193300,"1b - s unst, e yell, fetlar","shetland","cooke aquaculture scotland ltd","lumpsucker, atlantic salmon"
2000165,"scottish sea farms ltd","s",2007-04-09,"08:45","09-Apr-07","nm835307","atlantic salmon","grower fish (salmon only)","13 months","2.5 kg","04-Jun-07","0","no actual escape of fish - nes","15-Jul-07","0","0","no actual escape of fish - nes","fs0663","04-Sep-91","kerrera b","nm835307","argyll and bute","yes","south shian","connel","oban, argyll","pa37 1sb","07799 608411","fish","seawater","medium",183500,730700,"15b - linnhe, firth of lorne, sound of mull and loch sunart","strathclyde","scottish sea farms ltd","atlantic salmon, wrasse, lumpsucker"
