"Site.Name","Escape.ID","Operator.at.Time.of.Escape","Escape.Water.Type","Escape.Start.Date","Escape.Start.Time","Escaped.Species","Stage","Age","Average.Weight","Initial.Escape.Reason","Final.Number.Escaped","Final.Number.Recovered","Marine.Scotland.Site.ID","Date.Registered","Local.Authority","Producing.in.Last.3.Years","Site.Post.Code","Health.Surveillance","MS.Management.Area","Species","Total.number.escaped","year","month","c2","c3","c4","c5","c6","c7"
"leinish",2000472,"grieg seafood shetland ltd","s",2018-05-03,"13:00","atlantic salmon","grower fish (salmon only)",15,900,"transfer pipe failure - trp",200,0,"fs0800",1993-03-08,"highland","yes","iv55 8wf","medium","12b - dunvegan","atlantic salmon, lumpsucker, wrasse",200,2006,8,2.017,0.538,1.601498,0.017023986,0.095094379,0.226142743
"linga (setterness)",2000449,"grieg seafood shetland ltd","s",2016-12-15,"10:00","atlantic salmon","grower fish (salmon only)",16,5200,"human error - hum",617,0,"fs1027",2001-11-01,"shetland","yes","ze1 0px","medium","2c - ne shetland mainland","lumpsucker, atlantic salmon",617,2016,12,2.655,0.897,2.100105,0.019607428,0.076341294,0.254743859
"linnhe",2000231,"marine harvest (scotland) ltd","s",2009-06-19,"14:30","atlantic salmon","grower fish (salmon only)",17,3700,"hole in net - hol",621,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","wrasse, lumpsucker, atlantic salmon",621,2009,6,1.656,0.471,1.475496,0.019285593,0.108046973,0.210862729
"linnhe",2000231,"marine harvest (scotland) ltd","s",2009-06-19,"14:30","atlantic salmon","grower fish (salmon only)",17,3700,"hole in net - hol",621,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","wrasse, lumpsucker, atlantic salmon",621,2001,3,0.743,0.267,0.513413,0.019106807,0.080943933,0.0743377
"linnhe",2000231,"marine harvest (scotland) ltd","s",2009-06-19,"14:30","atlantic salmon","grower fish (salmon only)",17,3700,"hole in net - hol",621,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","wrasse, lumpsucker, atlantic salmon",621,2003,3,0.771,0.105,0.608319,0.017498506,0.081813462,0.076569527
"linnhe",2000104,"marine harvest (scotland) ltd","s",2003-03-31,"09:00","atlantic salmon","grower fish (salmon only)",14,3500,"hole in net - hol",50,27,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",23,2009,6,1.656,0.471,1.475496,0.019285593,0.108046973,0.210862729
"linnhe",2000104,"marine harvest (scotland) ltd","s",2003-03-31,"09:00","atlantic salmon","grower fish (salmon only)",14,3500,"hole in net - hol",50,27,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",23,2001,3,0.743,0.267,0.513413,0.019106807,0.080943933,0.0743377
"linnhe",2000104,"marine harvest (scotland) ltd","s",2003-03-31,"09:00","atlantic salmon","grower fish (salmon only)",14,3500,"hole in net - hol",50,27,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",23,2003,3,0.771,0.105,0.608319,0.017498506,0.081813462,0.076569527
"linnhe",2000320,"marine harvest (scotland) ltd","s",2001-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,2800,"predator - prd",3000,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, lumpsucker, wrasse",3000,2009,6,1.656,0.471,1.475496,0.019285593,0.108046973,0.210862729
"linnhe",2000320,"marine harvest (scotland) ltd","s",2001-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,2800,"predator - prd",3000,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, lumpsucker, wrasse",3000,2001,3,0.743,0.267,0.513413,0.019106807,0.080943933,0.0743377
"linnhe",2000320,"marine harvest (scotland) ltd","s",2001-03-30,NA,"atlantic salmon","grower fish (salmon only)",15,2800,"predator - prd",3000,0,"fs0240",1983-05-18,"highland","yes","ph33 7ah","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, lumpsucker, wrasse",3000,2003,3,0.771,0.105,0.608319,0.017498506,0.081813462,0.076569527
"lippie geo",2000139,"papil salmon farm ltd","s",2005-12-13,NA,"cod","fish weighing more than 5 grams",24,2700,"predator - prd",15800,0,"fs0850",1995-03-27,"shetland","no","n/a","medium","3a - sw shetland mainland","wrasse, atlantic salmon, lumpsucker",15800,2005,12,1.943,0.336,1.412561,0.018117764,0.122722312,0.273652267
"lismore north",2000271,"scottish sea farms ltd","s",2010-11-05,NA,"atlantic salmon","grower fish (salmon only)",9,1250,"no actual escape of fish - nes",0,0,"fs0745",1992-01-10,"argyll and bute","yes","pa37 1sb","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","wrasse, atlantic salmon, lumpsucker",0,2010,11,0.971,0.13,0.617556,0.018515108,0.129738128,0.143953892
"lismore west",2000400,"scottish sea farms ltd","s",2013-11-25,"15:35","atlantic salmon","grower fish (salmon only)",33,7800,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2011,12,1.299,0.287,1.148316,0.01877103,0.094344887,0.146937575
"lismore west",2000400,"scottish sea farms ltd","s",2013-11-25,"15:35","atlantic salmon","grower fish (salmon only)",33,7800,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2013,11,0.653,0.115,0.482567,0.01984764,0.101114384,0.078988202
"lismore west",2000400,"scottish sea farms ltd","s",2013-11-25,"15:35","atlantic salmon","grower fish (salmon only)",33,7800,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2014,11,2.308,0.626,1.717152,0.018006777,0.098362214,0.268579633
"lismore west",2000294,"scottish sea farms ltd","s",2011-12-08,"17:00","atlantic salmon","grower fish (salmon only)",33,5200,"human error - hum",8299,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",8299,2011,12,1.299,0.287,1.148316,0.01877103,0.094344887,0.146937575
"lismore west",2000294,"scottish sea farms ltd","s",2011-12-08,"17:00","atlantic salmon","grower fish (salmon only)",33,5200,"human error - hum",8299,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",8299,2013,11,0.653,0.115,0.482567,0.01984764,0.101114384,0.078988202
"lismore west",2000294,"scottish sea farms ltd","s",2011-12-08,"17:00","atlantic salmon","grower fish (salmon only)",33,5200,"human error - hum",8299,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","atlantic salmon, wrasse, lumpsucker",8299,2014,11,2.308,0.626,1.717152,0.018006777,0.098362214,0.268579633
"lismore west",2000433,"scottish sea farms ltd","s",2014-11-03,"12:00","atlantic salmon","grower fish (salmon only)",15,1500,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2011,12,1.299,0.287,1.148316,0.01877103,0.094344887,0.146937575
"lismore west",2000433,"scottish sea farms ltd","s",2014-11-03,"12:00","atlantic salmon","grower fish (salmon only)",15,1500,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2013,11,0.653,0.115,0.482567,0.01984764,0.101114384,0.078988202
"lismore west",2000433,"scottish sea farms ltd","s",2014-11-03,"12:00","atlantic salmon","grower fish (salmon only)",15,1500,"no actual escape of fish - nes",0,0,"fs0914",1998-01-01,"argyll and bute","yes","pa34 5ul","high","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, atlantic salmon, wrasse",0,2014,11,2.308,0.626,1.717152,0.018006777,0.098362214,0.268579633
"loch a chairn bhain",2000088,"ardvar salmon ltd","s",2004-05-13,"10:00","atlantic salmon","grower fish (salmon only)",12,2200,"hole in net - hol",200,0,"fs0621",1991-01-09,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","atlantic salmon, lumpsucker, wrasse",200,2012,5,1.698,0.362,1.079928,0.017196939,0.084150102,0.172087276
"loch a chairn bhain",2000088,"ardvar salmon ltd","s",2004-05-13,"10:00","atlantic salmon","grower fish (salmon only)",12,2200,"hole in net - hol",200,0,"fs0621",1991-01-09,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","atlantic salmon, lumpsucker, wrasse",200,2004,5,0.791,0.081,0.550536,0.019129124,0.084030825,0.08159952
"loch a chairn bhain",2000300,"loch duart ltd","s",2012-05-30,"14:00","atlantic salmon","grower fish (salmon only)",27,2400,"predator - prd",8700,0,"fs0621",1991-01-09,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","lumpsucker, wrasse, atlantic salmon",8700,2012,5,1.698,0.362,1.079928,0.017196939,0.084150102,0.172087276
"loch a chairn bhain",2000300,"loch duart ltd","s",2012-05-30,"14:00","atlantic salmon","grower fish (salmon only)",27,2400,"predator - prd",8700,0,"fs0621",1991-01-09,"highland","yes","iv27 4th","low","9c - badcall, chairn bhain, eddrachillis","lumpsucker, wrasse, atlantic salmon",8700,2004,5,0.791,0.081,0.550536,0.019129124,0.084030825,0.08159952
"loch a'clachan",2000421,"hebridean smolts ltd","f",2015-04-07,NA,"atlantic salmon","salmon fresh water stages",14,60,"no actual escape of fish - nes",0,0,"fs0627",1988-01-01,"western isles","yes","hs8 5pd","low","not in a management area","atlantic salmon",0,2015,4,0.694,0.129,0.47539,0.018966492,0.080766441,0.069214656
"loch alsh (sron)",2000269,"marine harvest (scotland) ltd","s",2010-09-30,"12:00","atlantic salmon","grower fish (salmon only)",18,3000,"equipment wear and tear - eqw",100,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","lumpsucker, atlantic salmon, wrasse",100,2017,11,0.568,0.091,0.457808,0.019502253,0.086673949,0.060308083
"loch alsh (sron)",2000269,"marine harvest (scotland) ltd","s",2010-09-30,"12:00","atlantic salmon","grower fish (salmon only)",18,3000,"equipment wear and tear - eqw",100,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","lumpsucker, atlantic salmon, wrasse",100,2000,6,1.368,0.326,1.05336,0.018115392,0.10593484,0.169700717
"loch alsh (sron)",2000364,"marine harvest (scotland) ltd","s",2000-06-15,NA,"atlantic salmon","grower fish (salmon only)",15,3400,"predator - prd",5776,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","atlantic salmon, lumpsucker, wrasse",5776,2017,11,0.568,0.091,0.457808,0.019502253,0.086673949,0.060308083
"loch alsh (sron)",2000364,"marine harvest (scotland) ltd","s",2000-06-15,NA,"atlantic salmon","grower fish (salmon only)",15,3400,"predator - prd",5776,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","atlantic salmon, lumpsucker, wrasse",5776,2000,6,1.368,0.326,1.05336,0.018115392,0.10593484,0.169700717
"loch alsh (sron)",2000463,"marine harvest (scotland) ltd","s",2017-11-23,"10:45","atlantic salmon","grower fish (salmon only)",24,4700,"equipment damage - eqd",1558,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","wrasse, lumpsucker, atlantic salmon",1558,2017,11,0.568,0.091,0.457808,0.019502253,0.086673949,0.060308083
"loch alsh (sron)",2000463,"marine harvest (scotland) ltd","s",2017-11-23,"10:45","atlantic salmon","grower fish (salmon only)",24,4700,"equipment damage - eqd",1558,0,"fs0016",1991-08-30,"highland","yes","iv40 8at","high","14a - carron, kishorn, alsh, duich","wrasse, lumpsucker, atlantic salmon",1558,2000,6,1.368,0.326,1.05336,0.018115392,0.10593484,0.169700717
"loch avich",2000199,"kames fish farming ltd","f",2008-07-09,NA,"atlantic salmon","salmon fresh water stages",7,35,"unknown - unk",1700,0,"fs0270",1985-04-01,"argyll and bute","yes","pa35 1hj","low","not in a management area","atlantic salmon",1700,2008,7,0.635,0.051,0.40132,0.016124136,0.112816086,0.081877041
"loch ba",2000399,"hydro seafoods gsp","f",2000-11-16,NA,"atlantic salmon","grower fish (salmon only)",15,80,"human error - hum",3000,0,"fs0429",1989-01-01,"argyll and bute","yes","pa71 6hr","low","not in a management area","atlantic salmon",3000,2000,11,1.348,0.179,0.866764,0.017649658,0.123611234,0.190419682
"loch bayhead",2000222,"hebridean smolts ltd","f",2009-03-25,NA,"atlantic salmon","grower fish (salmon only)",12,60,"no actual escape of fish - nes",0,0,"fs0632",1990-01-01,"western isles","no","hs8 5sa","low","not in a management area","atlantic salmon",0,2009,3,2.351,0.585,1.925469,0.017454904,0.128841804,0.343943561
"loch caravat",2000110,"north uist fisheries ltd","f",2003-01-16,NA,"atlantic salmon","grower fish (salmon only)",13,30,"weather - wth",47176,0,"fs0733",1993-04-01,"western isles","no",NA,NA,"not in a management area","atlantic salmon",47176,2003,1,0.452,0.066,0.376064,0.018321627,0.068297391,0.039151796
"loch creran (d)",2000099,"scottish sea farms ltd","s",2003-08-22,"15:40","atlantic salmon","grower fish (salmon only)",18,4560,"net failure (not including hole) - net",50,31,"fs1047",2002-10-22,"argyll and bute","no","pa37 1sb","medium","15b - linnhe, firth of lorne, sound of mull and loch sunart","lumpsucker, wrasse, atlantic salmon",19,2003,8,1.36,0.332,1.11384,0.018614887,0.091840736,0.150219647
"loch druim an iasgair",2000144,"hebridean smolts ltd","f",2007-01-23,NA,"atlantic salmon","salmon fresh water stages",12,40,"no actual escape of fish - nes",0,0,"fs0726",1991-10-18,"western isles","no",NA,NA,NA,"atlantic salmon",0,2007,1,2.187,0.454,1.633689,0.017129722,0.115243086,0.289499331
"loch duich",2000208,"marine harvest (scotland) ltd","s",2008-10-13,NA,"atlantic salmon","grower fish (salmon only)",18,4900,"hole in net - hol",7424,0,"fs0248",1981-04-10,"highland","yes","iv40 8ht","medium","14a - carron, kishorn, alsh, duich","atlantic salmon, lumpsucker, wrasse",7424,2008,10,1.517,0.488,1.202981,0.017590957,0.079566438,0.147387767
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2014,5,1.8,0.503,1.1682,0.018440355,0.052696761,0.128046808
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2007,5,1.979,0.447,1.56341,0.018183972,0.141495556,0.316005787
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,1999,12,1.841,0.544,1.410206,0.01839422,0.113985982,0.243711952
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2020,7,2.068,0.56,1.838452,0.018327504,0.10751376,0.260239736
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2013,5,1.652,0.325,1.199352,0.017719515,0.093857987,0.184326032
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2007,7,1.766,0.493,1.522292,0.019603027,0.107672814,0.224769135
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2002,5,0.891,0.205,0.760023,0.019103097,0.082779383,0.09077729
"loch earn",2000407,"dawnfresh farming ltd","f",2014-05-15,NA,"rainbow trout","fish weighing more than 5 grams",20,3900,"vandalism - van",4,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",4,2011,8,0.506,0.128,0.338514,0.019181607,0.108419524,0.064566172
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2014,5,1.8,0.503,1.1682,0.018440355,0.052696761,0.128046808
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2007,5,1.979,0.447,1.56341,0.018183972,0.141495556,0.316005787
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,1999,12,1.841,0.544,1.410206,0.01839422,0.113985982,0.243711952
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2020,7,2.068,0.56,1.838452,0.018327504,0.10751376,0.260239736
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2013,5,1.652,0.325,1.199352,0.017719515,0.093857987,0.184326032
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2007,7,1.766,0.493,1.522292,0.019603027,0.107672814,0.224769135
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2002,5,0.891,0.205,0.760023,0.019103097,0.082779383,0.09077729
"loch earn",2000288,"dawnfresh farming ltd","f",2011-08-17,"12:00","rainbow trout","fish weighing more than 5 grams",12,390,"vandalism - van",7371,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",7371,2011,8,0.506,0.128,0.338514,0.019181607,0.108419524,0.064566172
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2014,5,1.8,0.503,1.1682,0.018440355,0.052696761,0.128046808
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2007,5,1.979,0.447,1.56341,0.018183972,0.141495556,0.316005787
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,1999,12,1.841,0.544,1.410206,0.01839422,0.113985982,0.243711952
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2020,7,2.068,0.56,1.838452,0.018327504,0.10751376,0.260239736
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2013,5,1.652,0.325,1.199352,0.017719515,0.093857987,0.184326032
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2007,7,1.766,0.493,1.522292,0.019603027,0.107672814,0.224769135
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2002,5,0.891,0.205,0.760023,0.019103097,0.082779383,0.09077729
"loch earn",2000388,"drummond fish farms ltd.","f",1999-09-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"predator - prd",0,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",0,2011,8,0.506,0.128,0.338514,0.019181607,0.108419524,0.064566172
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2014,5,1.8,0.503,1.1682,0.018440355,0.052696761,0.128046808
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2007,5,1.979,0.447,1.56341,0.018183972,0.141495556,0.316005787
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,1999,12,1.841,0.544,1.410206,0.01839422,0.113985982,0.243711952
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2020,7,2.068,0.56,1.838452,0.018327504,0.10751376,0.260239736
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2013,5,1.652,0.325,1.199352,0.017719515,0.093857987,0.184326032
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2007,7,1.766,0.493,1.522292,0.019603027,0.107672814,0.224769135
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2002,5,0.891,0.205,0.760023,0.019103097,0.082779383,0.09077729
"loch earn",2000173,"drummond fish farms","f",2007-07-28,NA,"rainbow trout","fish weighing more than 5 grams",6,20,"predator - prd",28500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",28500,2011,8,0.506,0.128,0.338514,0.019181607,0.108419524,0.064566172
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2014,5,1.8,0.503,1.1682,0.018440355,0.052696761,0.128046808
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2007,5,1.979,0.447,1.56341,0.018183972,0.141495556,0.316005787
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,1999,12,1.841,0.544,1.410206,0.01839422,0.113985982,0.243711952
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2020,7,2.068,0.56,1.838452,0.018327504,0.10751376,0.260239736
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2013,5,1.652,0.325,1.199352,0.017719515,0.093857987,0.184326032
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2007,7,1.766,0.493,1.522292,0.019603027,0.107672814,0.224769135
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2002,5,0.891,0.205,0.760023,0.019103097,0.082779383,0.09077729
"loch earn",2000393,"drummond fish farms ltd.","f",1999-12-01,NA,"rainbow trout","fish weighing more than 5 grams",15,200,"weather - wth",16500,0,"fs0180",1984-09-01,"perth and kinross","yes","fk19 8pz","low","not in a management area","rainbow trout",16500,2011,8,0.506,0.128,0.338514,0.019181607,0.108419524,0.064566172
